Rotor: R1-9x0d(124), Hopper: H0, RPM: 3.360215, Dose: 100.000000, Logger_Version: 0.3, Time: 09_21_2020, 09-15-37
x, y, z, size, die_time 
79.230530, 61.772430, 248.074509, 2.439106, 919.730713 
-3.604714, -62.837173, 396.850098, 1.547355, 653.873352 
-18.942234, -4.987396, 265.954956, 2.769362, 685.234497 
-45.357193, -48.314930, 163.223145, 1.844411, 877.848938 
-19.502159, -5.616748, 381.287476, 2.648389, 704.242554 
-42.343170, -32.128708, 362.978455, 2.836595, 896.642151 
0.010435, 65.191750, 260.838562, 1.928533, 660.457642 
86.218918, 60.706085, 371.281342, 1.960916, 660.343262 
-7.736359, -6.093237, 127.520195, 1.999930, 686.102417 
-66.563599, 39.638535, 224.861710, 2.552959, 680.784668 
32.149563, 28.808136, 189.999298, 2.836340, 690.428162 
14.553274, 3.559075, 397.093140, 1.593811, 860.021729 
-66.663452, 48.667400, 423.328125, 2.286851, 888.929565 
53.831135, -72.233208, 384.247070, 2.446667, 885.109497 
30.625031, -68.353767, 320.705719, 2.497977, 904.487305 
66.558044, 61.953999, 322.535553, 1.443180, 855.918274 
60.527916, 40.764133, 428.849304, 2.406116, 1131.500000 
-62.363529, -43.669422, 183.979019, 2.687854, 708.657837 
85.917938, -70.123642, 352.470337, 1.748902, 858.192810 
-76.501770, 32.738178, 371.796875, 2.046937, 883.090210 
-37.940331, 47.762238, 299.618591, 2.228674, 1690.679321 
-66.811134, -51.899586, 373.834045, 2.389438, 21001.103516 
-79.423172, 47.309502, 275.137421, 2.050156, 878.940308 
15.650421, 52.888279, 367.750031, 2.920286, 688.981506 
78.115967, -7.317424, 316.730988, 1.967428, 880.247620 
-1.446109, -29.482454, 269.911713, 1.852873, 865.291870 
19.011883, -32.825943, 267.309662, 1.971874, 1066.279663 
-18.464802, 59.629829, 175.514954, 1.484501, 1247.708130 
-20.992516, 17.026077, 74.483551, 1.682524, 854.367676 
-45.921463, -32.189922, 289.842163, 2.300000, 664.958313 
-48.335186, -75.646614, 341.349701, 2.201753, 1087.153076 
24.016518, 5.853156, 266.775360, 2.856496, 917.791382 
-8.987618, -2.115731, 241.827789, 1.595636, 856.378723 
6.853621, 13.899435, 107.332947, 1.879820, 868.359375 
-63.036953, 49.695099, 322.599823, 1.909662, 893.111328 
15.075196, 5.419189, 174.186417, 2.602317, 880.421509 
-35.870094, -46.432755, 222.870544, 2.088148, 1289.988159 
-0.261009, -12.920702, 406.764526, 1.899572, 890.077332 
60.154259, 22.619532, 427.127655, 2.025521, 890.556519 
-23.131100, 1.907426, 378.149261, 2.092083, 663.043030 
42.792713, -62.665054, 304.145020, 2.531768, 696.973022 
52.652351, 2.861838, 284.882507, 2.332666, 681.499512 
-17.860996, -14.367661, 78.882553, 1.785491, 659.013489 
48.022614, 62.779945, 256.385986, 2.616828, 708.381104 
4.792854, -37.046818, 443.038208, 2.976569, 705.787048 
56.939159, -0.875861, 385.360107, 1.987233, 883.508789 
-35.394772, -3.818290, 413.769928, 2.812440, 891.321411 
-11.363826, 27.342800, 360.338928, 1.547481, 854.325195 
-23.802979, -41.439144, 357.433167, 1.612705, 853.656128 
34.786861, 32.916077, 316.293732, 2.146265, 675.935852 
15.592001, 2.362680, 243.388763, 2.348778, 1685.166260 
3.274615, -71.462433, 373.557373, 1.646959, 854.331177 
85.341194, 44.263012, 413.832733, 2.628261, 903.598389 
-23.566967, 20.919855, 302.752197, 1.644160, 1060.122192 
-5.378596, -42.553909, 277.923859, 2.591856, 920.920471 
-20.108902, -0.001149, 403.321167, 2.994497, 902.556274 
-79.230835, -2.864004, 436.913513, 2.772376, 704.642334 
85.725182, -70.006363, 411.810791, 2.639991, 735.497620 
-73.613434, -2.276755, 414.250000, 2.899252, 686.073059 
-8.520308, 52.925121, 369.719025, 1.451761, 652.757629 
70.095032, -11.905067, 362.001221, 2.359893, 696.027954 
37.783047, -4.089168, 96.091125, 2.328551, 667.006592 
67.176628, 56.693359, 375.002777, 2.049078, 1072.920288 
33.919186, 61.207859, 343.656586, 2.400168, 681.431152 
8.612919, 13.750734, 121.786163, 2.892388, 884.338501 
10.682694, -35.929821, 194.227142, 2.647228, 885.382935 
